# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
196: (275, 0.4123916), (14, 0.34607956), (283, 0.33267957), (475, 0.32958427), (137, 0.31604204), (268, 0.31308377), (301, 0.30769908), (313, 0.3060029), (83, 0.30083427), (272, 0.27907953)
151: (204*, 0.900145), (237, 0.8932352), (70*, 0.8907061), (88*, 0.8326531), (168*, 0.82318944), (15*, 0.81993353), (427*, 0.7883237), (71, 0.78049755), (479, 0.7787373), (514*, 0.7523297)
54: (294, 0.7826419), (1*, 0.739613), (300, 0.6686845), (50*, 0.6603585), (222, 0.6574437), (125, 0.57424104), (282, 0.5726338), (323, 0.5668678), (678, 0.52191186), (245*, 0.50858545)
16: (56*, 1.0807803), (174*, 0.9537939), (69*, 0.9065208), (50, 0.86161476), (176, 0.794324), (181, 0.75409347), (12*, 0.7218741), (187, 0.71775126), (173, 0.7113042), (185, 0.7099906)
91: (174*, 0.83510447), (185, 0.7141985), (194, 0.69616216), (176*, 0.67172325), (496, 0.6701121), (199, 0.66345906), (258, 0.61991936), (294*, 0.6174926), (205*, 0.59447336), (96, 0.58582515)
294: (121*, 0.99313587), (7*, 0.86316806), (405*, 0.8504407), (271*, 0.81936365), (591, 0.7518805), (685, 0.7379641), (282*, 0.73699737), (455*, 0.71197027), (1047*, 0.7071364), (245*, 0.686257)
229: (300*, 0.70352924), (286*, 0.6709233), (301, 0.5510749), (307, 0.53881824), (333, 0.5125647), (294, 0.50216883), (315*, 0.48557627), (268, 0.4796518), (690, 0.4730885), (327, 0.46067375)
36: (300, 0.3837288), (286, 0.3720634), (258, 0.36498672), (313, 0.35747144), (328, 0.34042928), (294, 0.3250041), (302, 0.3196946), (333*, 0.28420836), (326, 0.26765403), (323, 0.25995874)
70: (174*, 0.9011578), (195, 0.8255758), (403*, 0.7923215), (385, 0.765163), (144, 0.7360754), (423*, 0.7154942), (121*, 0.6713199), (132*, 0.6649081), (431*, 0.6642181), (62, 0.65362734)
14: (50*, 0.9810852), (1, 0.68515897), (174*, 0.65577567), (275*, 0.64003026), (286, 0.63331765), (137, 0.5980378), (318, 0.56941277), (257, 0.56318426), (117, 0.5441068), (237, 0.5435485)
295: (393, 0.93281454), (423*, 0.8927677), (28, 0.8375558), (732, 0.8034367), (568, 0.78742343), (419*, 0.7659637), (50*, 0.75329876), (432, 0.7503436), (655*, 0.74470544), (132*, 0.7437538)
233: (181, 0.7492164), (357*, 0.73524857), (172, 0.71520454), (69*, 0.7128185), (135*, 0.6659683), (496, 0.64493626), (173, 0.6383555), (238, 0.60979456), (427, 0.6097895), (132, 0.58889425)
214: (100*, 1.0919878), (168*, 0.70450795), (181*, 0.69442385), (124, 0.6942318), (172*, 0.68889993), (150, 0.6875388), (474, 0.675057), (182*, 0.6746256), (204, 0.66638803), (286, 0.6552441)
192: (286, 0.5328895), (181, 0.5286426), (237, 0.5197727), (100*, 0.517362), (1, 0.48356882), (117, 0.44167918), (275, 0.4316802), (15, 0.42603242), (294, 0.42184493), (7*, 0.4193108)
100: (286*, 0.8703414), (307, 0.72231), (301, 0.7099355), (748, 0.6589786), (326*, 0.646316), (332, 0.6135972), (327, 0.60882276), (750*, 0.60781187), (289*, 0.5685864), (322, 0.554596)
307: (181*, 0.84066755), (50*, 0.82569003), (174*, 0.8155892), (96, 0.6951333), (144, 0.6739356), (568, 0.6501056), (385, 0.6383385), (204*, 0.63830906), (176, 0.6292478), (432, 0.6219278)
297: (172, 0.9019469), (121, 0.89433193), (98*, 0.8336677), (127, 0.8171946), (168*, 0.7895216), (210*, 0.78238994), (237*, 0.7567309), (318, 0.75056785), (313, 0.74478346), (405, 0.7316161)
193: (294*, 0.9183775), (748, 0.702546), (245, 0.63076645), (56*, 0.5923325), (272, 0.5898437), (301*, 0.57745844), (302, 0.57590514), (11, 0.5645299), (323, 0.5633171), (204, 0.5531203)
113: (286*, 0.89537865), (302, 0.651673), (748, 0.61073136), (100*, 0.6021733), (313, 0.5677657), (245*, 0.5437934), (276, 0.52430075), (269, 0.5155884), (323*, 0.48852953), (181, 0.4544685)
275: (172, 0.8212067), (230*, 0.8003261), (82, 0.7803054), (1*, 0.7450483), (195, 0.7042919), (403, 0.6695752), (385, 0.65648407), (151, 0.6425902), (127, 0.6209804), (568, 0.6076248)
219: (313, 0.2517287), (301, 0.23899338), (302, 0.21397902), (286, 0.21240042), (272, 0.2065058), (268, 0.20576948), (328, 0.20177892), (340, 0.18723243), (300, 0.180262), (315, 0.17800657)
218: (98*, 0.5715569), (200, 0.45667452), (234, 0.4510982), (185, 0.43671486), (318, 0.42381373), (357, 0.41557482), (182, 0.40677768), (64, 0.39447096), (238, 0.39119986), (187, 0.3856159)
123: (9*, 0.50523394), (194, 0.48435313), (582, 0.45133647), (603, 0.44895083), (357, 0.44438994), (199, 0.43847165), (258, 0.43387654), (515, 0.42674145), (191, 0.42080376), (654, 0.4185499)
158: (7*, 1.0537461), (257, 0.9710411), (475, 0.89105165), (96*, 0.87295866), (151, 0.8697457), (515, 0.8617722), (405, 0.7667332), (265, 0.7272075), (62*, 0.7206704), (449*, 0.71106446)
302: (300, 0.5227676), (258*, 0.4518092), (294*, 0.44731638), (313, 0.4465055), (288, 0.43915835), (322*, 0.42771104), (286, 0.41944262), (326, 0.40958363), (678, 0.3854731), (302, 0.3824475)
23: (127, 0.8275498), (210, 0.8195085), (168, 0.79238635), (135, 0.7619635), (403, 0.7569679), (186, 0.736908), (515, 0.7335277), (265, 0.7323788), (176*, 0.6959927), (1*, 0.682827)
296: (181*, 1.1601979), (7*, 0.9441918), (269*, 0.83012176), (174, 0.78556913), (276*, 0.7241158), (116, 0.6223936), (273, 0.6113615), (135, 0.5745333), (302, 0.5742684), (150*, 0.57254213)
33: (286, 0.66011447), (748, 0.6420476), (322, 0.60138124), (326, 0.5786344), (302, 0.5004623), (332, 0.48620752), (289, 0.4413618), (259, 0.4247225), (327, 0.4153259), (301, 0.4153255)
154: (56, 0.56016296), (127, 0.54066294), (100, 0.5310039), (98, 0.52076054), (183, 0.4821678), (483, 0.44935957), (181, 0.44918677), (318, 0.43276712), (603, 0.4300999), (176, 0.41832715)
77: (1*, 0.64287466), (204, 0.6334984), (7, 0.61213833), (318, 0.6071806), (79, 0.5949593), (222*, 0.5923591), (496, 0.57569176), (135, 0.57551324), (69*, 0.5511489), (187, 0.5270848)
270: (9, 0.8238916), (276, 0.81709707), (100, 0.7783347), (53*, 0.59987503), (12, 0.5896162), (127, 0.5816259), (294, 0.57266134), (14, 0.55676705), (402*, 0.5478376), (124, 0.5201287)
187: (69*, 0.41387326), (191*, 0.40858996), (238, 0.39865017), (318, 0.398), (196*, 0.39672858), (88, 0.39672717), (582*, 0.3946457), (655, 0.39136624), (357, 0.37197477), (168*, 0.37151602)
170: (323*, 0.4768917), (748, 0.46103716), (288*, 0.44858), (322*, 0.43950564), (286, 0.4360496), (313, 0.3827692), (333*, 0.35248366), (307, 0.33044907), (332, 0.30594546), (289, 0.29901516)
101: (742*, 0.79728967), (1*, 0.77053), (546*, 0.72078645), (15, 0.61872977), (25, 0.60533327), (685, 0.6052912), (284*, 0.6029476), (591, 0.5596279), (274, 0.5520531), (476, 0.5504738)
184: (237*, 0.90451294), (12, 0.77033436), (191*, 0.7408902), (204, 0.7391366), (318*, 0.7318773), (7*, 0.73092777), (475, 0.71788293), (234, 0.7093118), (86*, 0.7020593), (83, 0.70007116)
112: (313*, 0.8643491), (258*, 0.7949976), (288, 0.66277313), (333*, 0.64878196), (301*, 0.64850664), (323*, 0.6194066), (326, 0.6157658), (340, 0.5832942), (690*, 0.54687357), (245*, 0.5363529)
133: (300*, 0.5165445), (258*, 0.48300326), (328*, 0.43531936), (269*, 0.40610683), (748, 0.37757123), (307, 0.36286548), (323, 0.35680136), (302, 0.35369784), (301, 0.34195295), (326, 0.33343652)
215: (50*, 0.7696357), (69, 0.7108276), (96, 0.6898489), (173, 0.67573845), (318, 0.656894), (79, 0.6535362), (89*, 0.6114727), (64*, 0.58306146), (135, 0.57628417), (153, 0.57423574)
69: (50*, 0.7494645), (258*, 0.73795485), (117*, 0.641102), (475*, 0.6384099), (276, 0.62127715), (127, 0.60622865), (121, 0.5968911), (1, 0.58763653), (286, 0.5632799), (98*, 0.518477)
104: (258*, 1.0437706), (313*, 0.89121103), (1, 0.7095917), (298, 0.6759477), (245*, 0.6655614), (508*, 0.6598425), (111*, 0.65393806), (307*, 0.65076214), (323, 0.6279671), (248*, 0.62278444)
240: (300*, 0.5827656), (313*, 0.5685593), (258, 0.5668658), (328, 0.51845556), (294, 0.48621717), (333, 0.42541113), (326, 0.40449616), (323, 0.40012592), (340*, 0.37803426), (332, 0.3691465)
144: (275, 0.85086447), (9*, 0.81331235), (237*, 0.80741197), (269, 0.79542965), (258*, 0.7912813), (121, 0.75875884), (137*, 0.75720054), (151, 0.74012953), (117*, 0.72690916), (25, 0.71630126)
191: (258, 0.5881872), (347, 0.48969176), (340*, 0.47794637), (268, 0.44039002), (333, 0.43275717), (690, 0.42637715), (294, 0.4224456), (310, 0.41243848), (327, 0.3907417), (326, 0.38898548)
61: (300*, 0.48629615), (313, 0.45290583), (328*, 0.44278607), (258*, 0.44093704), (286, 0.3918846), (307, 0.35742852), (288, 0.3516836), (302, 0.3375674), (326, 0.3352359), (322, 0.32755595)
142: (258, 0.39058408), (302, 0.3716641), (271, 0.32949466), (313, 0.32350692), (300, 0.3113444), (269, 0.30348092), (328, 0.29506236), (340, 0.28938407), (286, 0.28881788), (50, 0.27068657)
177: (50*, 1.058263), (286, 0.8596476), (183*, 0.77305466), (475*, 0.77222466), (182*, 0.7186049), (269, 0.71470034), (79*, 0.7070677), (268*, 0.7059718), (64*, 0.6641306), (357, 0.65579873)
203: (286, 0.5859645), (300, 0.51629996), (181*, 0.5022256), (748*, 0.47975782), (127, 0.45794356), (121, 0.4577694), (1*, 0.4573471), (276*, 0.44375116), (9, 0.39933717), (313, 0.38862905)
21: (322*, 1.125296), (294*, 1.0437517), (333, 0.897262), (276, 0.8802767), (443*, 0.7702732), (1330, 0.7060461), (302, 0.698445), (742*, 0.67364186), (628*, 0.67228884), (282, 0.6636114)
197: (313*, 0.8915535), (229*, 0.8190344), (228*, 0.8043022), (748*, 0.80205643), (302*, 0.79137236), (227*, 0.7783412), (300*, 0.72514963), (269, 0.7184031), (250, 0.60537183), (144, 0.6033883)
134: (286*, 0.6322527), (313*, 0.6297982), (288, 0.5247682), (322, 0.45579264), (245, 0.44311494), (307, 0.44106057), (333, 0.43758696), (272, 0.39900592), (289, 0.3979878), (332, 0.3792933)
180: (204*, 0.4797511), (70, 0.47235516), (655*, 0.42775613), (88, 0.4204274), (402, 0.41330558), (238, 0.41046816), (168, 0.39849433), (393, 0.3971775), (4, 0.39592388), (12*, 0.3959166)
236: (98*, 0.841743), (300, 0.80723417), (1, 0.8041704), (357, 0.7960155), (15*, 0.7298857), (121, 0.7191156), (258, 0.6953519), (173, 0.688229), (197, 0.6882173), (97*, 0.67171305)
263: (172, 0.999859), (300*, 0.8394991), (357*, 0.8266486), (132*, 0.8182192), (194*, 0.8040894), (173, 0.7639406), (423*, 0.74675363), (195*, 0.7343519), (191, 0.73319876), (603, 0.73136455)
109: (121*, 1.1038991), (1*, 0.95311224), (82*, 0.8926124), (25*, 0.80521905), (79*, 0.79565006), (11*, 0.79172087), (172*, 0.78960186), (174*, 0.78702444), (195*, 0.73067963), (77*, 0.72698027)
64: (181*, 1.0096579), (204, 0.9940929), (210*, 0.91717744), (195*, 0.8788946), (89*, 0.8355394), (22*, 0.83298874), (186*, 0.7695716), (357, 0.7092771), (196*, 0.6935815), (121*, 0.67630804)
114: (174, 0.6717731), (483*, 0.5562765), (603, 0.5324728), (50, 0.5141791), (168*, 0.5080703), (176*, 0.5048409), (187, 0.49907827), (194, 0.47753352), (23, 0.4684229), (134, 0.46592644)
239: (127, 0.80263335), (191, 0.7811722), (603*, 0.77564573), (286*, 0.76614475), (474*, 0.76584864), (480, 0.7539462), (197, 0.73513156), (23, 0.70647717), (515, 0.69855344), (175*, 0.68990237)
117: (117*, 0.85462725), (257*, 0.8287483), (56*, 0.6895273), (100, 0.68473387), (118, 0.64203745), (597*, 0.64078206), (250, 0.6254606), (298*, 0.6209187), (24, 0.6148341), (273, 0.5995726)
65: (237*, 0.8807822), (357, 0.6783497), (204, 0.6718748), (286, 0.5897478), (197*, 0.5557744), (174, 0.5539159), (234, 0.5522229), (655*, 0.51461333), (172, 0.5143845), (276, 0.50793564)
137: (121*, 0.7509524), (258, 0.5649871), (7, 0.55098), (127, 0.5431857), (294, 0.53210926), (100, 0.51702327), (151, 0.494063), (742, 0.47152796), (288, 0.4382113), (300*, 0.42299727)
257: (14*, 0.6263621), (275*, 0.6098081), (100*, 0.58312255), (124, 0.5549956), (127, 0.5319996), (9, 0.525439), (269*, 0.51995933), (137*, 0.48653725), (302, 0.4652036), (13, 0.43553632)
111: (313*, 0.6292236), (300, 0.5808703), (294, 0.42331254), (347, 0.42001405), (268, 0.4139978), (288, 0.40687507), (690, 0.39724472), (315*, 0.38844284), (289, 0.3764026), (750, 0.3730386)
285: (294, 0.4485395), (288*, 0.4380496), (50, 0.41063908), (127, 0.34755665), (181, 0.33993468), (289, 0.30868912), (328, 0.30676672), (56, 0.2950561), (98, 0.2875026), (748, 0.27611428)
96: (172, 0.6962397), (357, 0.6456443), (12, 0.5728202), (127*, 0.5590324), (204, 0.55661184), (168, 0.555218), (483*, 0.54557794), (64*, 0.52805614), (238*, 0.5236193), (180, 0.5218466)
116: (269*, 1.2277023), (268*, 0.9147387), (271*, 0.8404147), (327, 0.7404183), (319, 0.65842193), (100, 0.6343921), (321, 0.627052), (316, 0.6038834), (304*, 0.6030037), (475, 0.594534)
73: (56*, 0.5889075), (302, 0.5499121), (50, 0.53077793), (174, 0.5196895), (100*, 0.49379212), (98, 0.4856099), (191, 0.47111106), (238, 0.45418838), (172, 0.4541197), (168, 0.4462007)
221: (7*, 0.88776606), (257*, 0.8372852), (11, 0.8231754), (96*, 0.7649532), (24*, 0.7355556), (22, 0.7321552), (568*, 0.72146505), (195, 0.7066237), (1, 0.69992983), (249, 0.6868294)
235: (286, 0.6232252), (127, 0.5485413), (191*, 0.5269858), (174*, 0.517425), (483*, 0.49492797), (511*, 0.46899712), (89, 0.46866018), (514, 0.463934), (14, 0.4596913), (172, 0.43612003)
164: (294, 0.8493232), (288, 0.7299071), (258*, 0.66248673), (245*, 0.6362008), (125*, 0.62122816), (471*, 0.6165139), (546, 0.60320294), (1, 0.57993215), (405*, 0.5798611), (15, 0.55437887)
281: (328, 0.69621557), (313, 0.64733493), (286, 0.6275852), (323*, 0.6271631), (307, 0.54106486), (302, 0.51385015), (245, 0.51268584), (678, 0.48868707), (269, 0.43769467), (327, 0.4309574)
182: (117, 0.4349045), (237*, 0.4122555), (100*, 0.40886572), (257*, 0.37377894), (151, 0.37091848), (405, 0.3703347), (118, 0.35689196), (25, 0.34883654), (7, 0.34450883), (127, 0.33862954)
129: (286*, 0.76523143), (328, 0.6195609), (294, 0.6055892), (333, 0.51256675), (301, 0.508296), (326, 0.494104), (340, 0.4681918), (690, 0.45447776), (289, 0.45170197), (347, 0.43455476)
45: (117, 0.5804606), (118*, 0.5361981), (405, 0.5286475), (742*, 0.49793676), (222, 0.49667788), (125, 0.48299104), (15*, 0.47707587), (50*, 0.4761018), (111*, 0.46006763), (471, 0.45783535)
131: (14*, 0.49880847), (475, 0.4708354), (50, 0.43120036), (269*, 0.4164711), (258, 0.4112917), (237, 0.4059812), (137*, 0.39662248), (9*, 0.39374542), (181, 0.38495395), (116, 0.36583528)
230: (174*, 1.052751), (173, 0.82408893), (318, 0.80125004), (195*, 0.795122), (168*, 0.79457974), (194, 0.7690479), (143*, 0.7212738), (228*, 0.7137185), (483, 0.7051278), (191, 0.6772347)
126: (288*, 0.774027), (302*, 0.7328226), (748, 0.73177314), (307, 0.71565944), (269, 0.70665234), (301, 0.66609067), (690*, 0.57632756), (271, 0.56314933), (347, 0.54792154), (259, 0.53211313)
280: (97, 0.8755386), (121, 0.8249864), (172*, 0.81148374), (28, 0.8094487), (288*, 0.79818493), (732, 0.7978794), (196, 0.7912827), (79*, 0.7784816), (64, 0.7717788), (168, 0.7484576)
288: (181, 0.84553343), (56, 0.77670956), (172, 0.70574117), (288, 0.70283467), (183, 0.61204743), (313, 0.61019206), (187, 0.57595265), (302, 0.57150126), (204, 0.5548485), (194, 0.5545562)
152: (216, 0.78068024), (70, 0.7478052), (732, 0.73456806), (97*, 0.6967049), (202, 0.6522393), (282, 0.645898), (660*, 0.6208713), (815, 0.6094833), (196, 0.6026527), (756, 0.5917727)
217: (50*, 0.7424911), (230, 0.6412753), (96*, 0.6398132), (228, 0.63291866), (227, 0.6270394), (229, 0.6232117), (250, 0.6104425), (403*, 0.5968827), (174*, 0.56404793), (127, 0.55470866)
79: (475, 0.7265595), (302, 0.66832536), (127, 0.6198342), (14, 0.58976346), (181, 0.5160875), (276*, 0.5102711), (257*, 0.4923432), (300, 0.46660972), (9, 0.4311731), (293, 0.43026382)
75: (282, 0.6715957), (471, 0.6592001), (546*, 0.65194017), (15, 0.60254914), (151*, 0.58274865), (7, 0.57247865), (25*, 0.56991404), (222*, 0.5648977), (591, 0.5432465), (257, 0.5332061)
245: (121, 0.3751617), (1, 0.37126252), (118, 0.3454607), (117, 0.32743445), (405, 0.32405245), (257, 0.29468372), (125, 0.2916877), (15, 0.28411883), (546, 0.2728495), (742, 0.26969138)
282: (300*, 0.36926284), (286, 0.36250848), (328, 0.35533673), (313, 0.33937103), (294*, 0.31573832), (326, 0.29406947), (269*, 0.28744596), (748, 0.28514376), (340*, 0.27799585), (323, 0.27751362)
78: (300, 0.333147), (328, 0.29284456), (286, 0.28710276), (258, 0.28710175), (748, 0.27517188), (313, 0.26554328), (245, 0.26077902), (322, 0.23643938), (333, 0.23238622), (282, 0.23185472)
118: (12, 0.63020825), (200*, 0.57722217), (183, 0.5729333), (234*, 0.55971587), (182, 0.5506167), (23*, 0.5237595), (187, 0.52015525), (127, 0.5121442), (89, 0.49187702), (11, 0.48640046)
283: (174, 0.43318117), (172, 0.41771984), (210*, 0.39194173), (1, 0.3912792), (423, 0.38530084), (121, 0.36673784), (181, 0.3632521), (69, 0.36042005), (257, 0.35375273), (144, 0.34170187)
171: (300, 0.6547976), (302*, 0.6257309), (328, 0.55115914), (301, 0.51864964), (307, 0.49199343), (294, 0.4821705), (347, 0.47912782), (333, 0.47219035), (690*, 0.448548), (750, 0.42748365)
107: (294, 0.4526013), (286*, 0.44239473), (328, 0.43941334), (748, 0.39847746), (313*, 0.38661265), (326, 0.37091932), (245, 0.34723797), (307, 0.34144455), (678, 0.32408085), (332, 0.30977023)
226: (475, 0.51702183), (100, 0.51693606), (124, 0.434842), (50, 0.40319332), (127, 0.38665524), (137, 0.37977812), (276, 0.34809983), (13, 0.33279806), (129, 0.33259797), (12*, 0.3258404)
306: (275*, 0.42455262), (124, 0.363461), (475, 0.36276522), (137, 0.3396706), (302, 0.3086119), (268, 0.30199942), (100*, 0.30127993), (276, 0.30077803), (237, 0.2989231), (283*, 0.29435983)
173: (300*, 0.8073959), (288, 0.7175261), (313, 0.6978263), (294*, 0.68233705), (333, 0.62987995), (307, 0.59758794), (748, 0.5969849), (322*, 0.59543747), (269*, 0.568679), (272, 0.5005371)
185: (100, 0.55999845), (127*, 0.5317801), (275*, 0.50734705), (9*, 0.4767979), (294, 0.43221715), (14, 0.42654276), (300, 0.37139273), (124, 0.3519759), (7, 0.35189682), (1, 0.3409427)
150: (7, 0.6773687), (9, 0.4753483), (117, 0.45899504), (508, 0.45221806), (222, 0.4349389), (121*, 0.43375674), (257, 0.4245721), (237, 0.4076457), (137, 0.3963618), (286, 0.39425457)
274: (121, 0.8433279), (25*, 0.78762966), (294*, 0.7636741), (284, 0.64254886), (151, 0.6411717), (7, 0.6011814), (222, 0.5820106), (476*, 0.52403426), (127, 0.52397513), (286, 0.5171557)
188: (98*, 0.9637356), (172, 0.8389539), (183, 0.74532497), (234*, 0.72662646), (423, 0.69784224), (176*, 0.6857696), (195*, 0.6693645), (496, 0.6602052), (132, 0.6551543), (168, 0.6522131)
48: (183*, 0.5685058), (135, 0.5589397), (197, 0.54744756), (474, 0.52939767), (318, 0.52903455), (134, 0.52359444), (300, 0.51786536), (191*, 0.5053148), (199, 0.5006432), (484, 0.4974743)
311: (204*, 1.041838), (202*, 0.99049604), (196*, 0.919859), (210*, 0.90284705), (143*, 0.8797725), (168*, 0.87822264), (229*, 0.81608135), (660*, 0.790776), (95, 0.7879291), (588*, 0.7460973)
165: (294, 0.4319339), (286, 0.4182377), (300, 0.39529416), (50, 0.33536202), (313, 0.3238637), (748, 0.30087912), (302, 0.25221318), (269, 0.247612), (100, 0.24052556), (289, 0.23727682)
208: (70*, 0.27637008), (215, 0.26479155), (660, 0.2565085), (732, 0.25184894), (423, 0.24221128), (692, 0.23564845), (143, 0.2351668), (69, 0.2349879), (196, 0.23306274), (451, 0.22067933)
2: (302*, 0.5843686), (294*, 0.58282787), (268, 0.53537524), (285*, 0.524485), (100*, 0.5061435), (124, 0.4831986), (475, 0.4824278), (181, 0.46326134), (283*, 0.4591246), (257*, 0.45863125)
205: (288, 0.53240156), (323, 0.49941263), (302, 0.47899762), (307, 0.45129788), (245, 0.4504487), (289*, 0.41961676), (301, 0.41440904), (272, 0.38824603), (332, 0.38067964), (678*, 0.37555823)
248: (56, 0.79634947), (174*, 0.66404176), (181*, 0.6507125), (127*, 0.58488274), (288, 0.5720487), (96*, 0.5603647), (195, 0.55872464), (12, 0.5550558), (318, 0.49099365), (357, 0.49073678)
93: (237, 0.33980918), (1*, 0.29932183), (125*, 0.2983162), (25, 0.28309548), (151*, 0.2771158), (117, 0.27024493), (471, 0.26624367), (405, 0.26026314), (111, 0.2508571), (742, 0.25006092)
159: (300, 0.875114), (323*, 0.8713269), (748*, 0.8454146), (282, 0.78873634), (118*, 0.7672111), (117*, 0.6840338), (15*, 0.6661642), (258*, 0.65538037), (284, 0.6419009), (1, 0.60959935)
146: (300*, 0.5790689), (258*, 0.5435519), (286*, 0.51473004), (333, 0.4405802), (268, 0.43339154), (750, 0.4292992), (751, 0.42908028), (288, 0.41505092), (310, 0.4095749), (690, 0.40889725)
29: (328, 0.6058228), (286*, 0.60021293), (258, 0.58540463), (288, 0.56801206), (313, 0.5587862), (333, 0.5148415), (323, 0.508105), (307, 0.48616016), (322, 0.48305884), (301, 0.45139822)
156: (98, 0.4547061), (56, 0.435702), (234, 0.35581124), (127, 0.34088835), (185, 0.3264964), (238, 0.32521817), (194, 0.31862327), (9*, 0.3152574), (200, 0.31426212), (7, 0.30728525)
37: (181, 0.77935046), (222*, 0.69555104), (250, 0.5871329), (257, 0.5539805), (1, 0.55168945), (228, 0.54860526), (174*, 0.54515517), (144, 0.5227867), (183*, 0.52145493), (227, 0.50025696)
141: (237*, 0.9268095), (125*, 0.9114971), (288*, 0.83322495), (50*, 0.8254916), (323*, 0.7775409), (111, 0.6830978), (678*, 0.6764201), (685, 0.6684513), (1586, 0.6540185), (147*, 0.6396792)
195: (288, 0.4034296), (472, 0.3973344), (222, 0.39061958), (302, 0.38496488), (286, 0.3836515), (250, 0.37760597), (515, 0.37284654), (294, 0.36752516), (323, 0.36339396), (270, 0.3553402)
108: (1*, 0.6072269), (127*, 0.6025732), (15, 0.5651197), (286, 0.563301), (117, 0.54701084), (276, 0.5332828), (258, 0.5187378), (151, 0.51649284), (9, 0.5071933), (118, 0.48269576)
47: (313, 0.5065363), (302*, 0.49251738), (300, 0.47085553), (272, 0.38604632), (328, 0.38408202), (340*, 0.36710608), (288*, 0.36100763), (294, 0.3492942), (333, 0.34670675), (347, 0.34622964)
255: (323*, 0.867263), (333, 0.64454114), (742, 0.60639095), (358, 0.604373), (234*, 0.60072815), (326, 0.5934639), (260, 0.58955234), (928, 0.5724883), (148, 0.5448812), (591, 0.527327)
89: (286, 0.84171456), (276, 0.7301304), (285, 0.70397145), (9, 0.70334303), (124, 0.6806817), (70, 0.60297966), (116, 0.57063574), (125, 0.5570509), (274, 0.5300651), (257*, 0.5186956)
140: (286*, 0.50661194), (300, 0.45750043), (258*, 0.44160885), (328, 0.43167645), (313, 0.39614505), (333, 0.37680417), (323, 0.36898267), (326, 0.36637345), (748, 0.36452928), (307, 0.34959242)
190: (294*, 0.9327806), (286, 0.7336653), (323, 0.6382158), (322, 0.58752656), (333*, 0.573523), (282*, 0.53389734), (678, 0.5335435), (1, 0.5254156), (276*, 0.51978165), (50, 0.5039109)
24: (50, 0.7266455), (276*, 0.6670782), (181, 0.6071862), (216*, 0.59252745), (174, 0.56306267), (204, 0.55885744), (234, 0.53857595), (1, 0.53683543), (111, 0.53310436), (282, 0.5220663)
17: (100*, 0.6450618), (15, 0.55933285), (127, 0.54413986), (181, 0.52246267), (50, 0.50475925), (121, 0.4978572), (258, 0.4976405), (275, 0.48247367), (25, 0.45868242), (288, 0.44865662)
313: (69*, 0.9149417), (132*, 0.9001938), (173, 0.8652407), (228*, 0.8583277), (194*, 0.84574807), (56*, 0.81611955), (357*, 0.80603224), (97*, 0.80405456), (1*, 0.7528737), (196, 0.7485339)
53: (50*, 0.6078117), (1, 0.53674716), (222, 0.5089482), (117, 0.49921367), (127, 0.4590873), (100*, 0.44065297), (405, 0.42196572), (294, 0.37405396), (237, 0.3645081), (742, 0.33015397)
124: (181, 0.4383874), (56, 0.43622693), (210, 0.36699417), (96*, 0.36251867), (204, 0.35314515), (183, 0.35156518), (176, 0.31851777), (127, 0.30840203), (89, 0.30561924), (318, 0.3035273)
149: (258*, 0.67997116), (307, 0.5792143), (333*, 0.56440777), (347, 0.5586338), (288, 0.5413301), (294, 0.51720643), (315, 0.5066515), (690, 0.50385916), (327*, 0.49820164), (332, 0.49314994)
176: (269, 0.81360215), (302, 0.7631031), (313, 0.71241504), (300, 0.69250077), (100*, 0.6808988), (268*, 0.67102975), (127, 0.58450955), (333, 0.52321506), (301, 0.51974094), (124, 0.50130266)
106: (237, 0.68332964), (582*, 0.51356626), (276, 0.46200967), (283, 0.4526537), (83, 0.43566015), (216*, 0.4090111), (197, 0.3960445), (137, 0.38375023), (125, 0.3729696), (69*, 0.3666526)
312: (135, 1.1001624), (50*, 0.89332336), (523, 0.8398528), (705*, 0.8320865), (172*, 0.76206446), (485*, 0.7571416), (521*, 0.7497753), (519*, 0.7441626), (127, 0.72840136), (193, 0.7265755)
175: (174, 0.4850745), (318, 0.465591), (181, 0.4541156), (357, 0.44490197), (172*, 0.4398862), (69, 0.41492322), (183*, 0.41438138), (7, 0.4076487), (204, 0.3799301), (79, 0.35774866)
153: (50*, 0.52281517), (288, 0.3905342), (183, 0.37333286), (100, 0.36034322), (98, 0.3579746), (286, 0.34075212), (300, 0.33215365), (176, 0.32426825), (7, 0.3172714), (195, 0.2978275)
220: (313, 0.554332), (302, 0.5120381), (328, 0.46483785), (333*, 0.39594033), (748, 0.39498207), (307, 0.39239627), (272, 0.38856593), (326, 0.3730727), (289*, 0.362908), (245, 0.34299502)
143: (300, 0.6947527), (286*, 0.5590351), (748, 0.5408911), (302, 0.4893602), (245, 0.4468645), (332, 0.440273), (269, 0.4333316), (301, 0.4217759), (678, 0.40882036), (327, 0.40216064)
199: (258*, 0.609704), (300, 0.47875047), (50, 0.46091625), (275, 0.44241437), (127, 0.43469414), (237, 0.43366095), (288, 0.4165805), (181, 0.41623223), (302, 0.39536098), (124, 0.3767692)
202: (50, 0.46811414), (181, 0.4064166), (174, 0.34991112), (127, 0.3352292), (300, 0.26886508), (210, 0.26772383), (313, 0.25987312), (100, 0.24046588), (183, 0.23572011), (483, 0.23110029)
