# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
196: (50, 6.5131283), (181, 6.5127096), (100, 6.487721), (69, 6.3754625), (174, 6.2536654), (204, 6.2388515), (191, 6.237509), (121, 6.237308), (1, 6.214778), (318, 6.129475)
14: (1, 8.799188), (50*, 8.723552), (174*, 8.6857195), (286, 8.644108), (258, 8.35103), (137, 8.267409), (98*, 8.218734), (294, 8.187009), (318, 8.144735), (515, 7.9460273)
295: (423*, 6.173588), (204*, 6.127819), (79*, 6.1114907), (195, 5.726908), (50*, 5.4790764), (28, 5.407831), (182, 5.357808), (135, 5.3552995), (12, 5.341254), (82*, 5.3291154)
233: (181, 7.9657907), (172, 7.8995304), (69*, 7.7624536), (22, 7.693739), (1, 7.680218), (173, 7.654272), (427, 7.6522803), (294, 7.63299), (210, 7.6270504), (79, 7.6080003)
214: (1, 8.35389), (14, 8.283063), (515, 8.215181), (318*, 8.204069), (286, 8.15873), (204, 7.9994426), (258, 7.891342), (275*, 7.800183), (9, 7.750157), (237, 7.7407994)
192: (288, 7.1957583), (294, 6.895956), (678, 6.8397255), (275, 6.787116), (748, 6.78342), (286, 6.7744117), (322, 6.691381), (873, 6.5744715), (255*, 6.5572796), (283, 6.5288787)
100: (307, 6.8829894), (259, 6.8354235), (242, 6.8118296), (306, 6.584615), (336, 6.455226), (682, 6.387709), (687, 6.319181), (264, 6.264524), (338, 6.2581925), (301, 6.213141)
307: (98, 8.034645), (69, 7.7135177), (318, 7.6979947), (79, 7.664643), (204*, 7.5497146), (191, 7.5238767), (216, 7.417775), (357, 7.3579383), (228*, 7.2930493), (238, 7.218567)
297: (181*, 9.837055), (121, 9.33456), (7*, 9.0915365), (288*, 8.763697), (172, 8.639602), (127, 8.587348), (276, 8.49472), (210*, 8.439145), (79*, 8.432229), (12*, 8.28056)
193: (323, 7.4414682), (288*, 7.416744), (300*, 7.007805), (118, 6.9386625), (121*, 6.8682203), (50, 6.7836704), (181, 6.696303), (245, 6.6829634), (222, 6.5780754), (328*, 6.4154058)
113: (302, 8.173838), (313, 8.167459), (682, 7.8667417), (301, 7.5543013), (269, 7.551208), (328*, 7.547171), (272, 7.5204024), (332, 7.4827023), (748, 7.4205046), (347, 7.3992944)
275: (56, 7.7325554), (172, 7.6953526), (100, 7.6420507), (173*, 7.605791), (79, 7.5140295), (28*, 7.51342), (204, 7.4345117), (216, 7.3917184), (144*, 7.37318), (64, 7.2149973)
219: (56, 8.039164), (294, 7.945298), (288, 7.8718257), (174, 7.620009), (50, 7.475285), (323, 7.423212), (300, 7.3694625), (98, 7.274014), (313, 7.243108), (678, 7.1580896)
218: (191, 8.210953), (174, 8.013355), (427, 7.9732447), (100*, 7.96834), (135, 7.768898), (172, 7.644783), (228, 7.633968), (357, 7.612272), (22, 7.580603), (180, 7.573277)
123: (269, 9.563133), (318, 8.834565), (258, 8.756357), (313, 8.476527), (50*, 8.468372), (514*, 8.461987), (181, 8.294977), (137, 8.283288), (268, 8.2541), (515, 8.2295)
158: (121*, 8.085702), (117*, 7.530329), (56*, 7.3045244), (98, 7.2573566), (79*, 7.1575704), (151, 7.116138), (405, 6.8432274), (228*, 6.73141), (191, 6.7301745), (69, 6.726067)
302: (288, 10.658858), (313, 10.295072), (300, 10.252618), (690, 10.165448), (259, 9.850466), (269, 9.786116), (321, 9.720154), (333*, 9.652223), (327, 9.54167), (326, 9.530376)
23: (191*, 8.07598), (69, 7.97524), (210, 7.813693), (318, 7.667941), (168, 7.5716276), (474, 7.5634236), (186, 7.472834), (22, 7.4176035), (4, 7.3307023), (238*, 7.307921)
296: (286*, 9.5292225), (288, 9.416531), (275*, 9.011935), (515*, 8.8432255), (137*, 8.772208), (174, 8.656044), (25, 8.519793), (318, 8.406412), (98*, 8.321157), (283, 8.236375)
33: (328*, 10.216042), (301, 9.768377), (294*, 9.752251), (326, 9.674894), (748, 9.513244), (307*, 9.437738), (898, 9.245306), (332, 9.095016), (358, 9.073558), (264, 8.981967)
154: (100, 10.462218), (269, 9.440098), (258*, 9.211577), (127, 9.1963), (181, 9.193931), (294, 9.165668), (1, 9.061676), (318, 9.024683), (276, 9.008623), (427, 8.939427)
77: (79, 9.786186), (127*, 9.4567585), (288, 9.286538), (183*, 9.256439), (294, 9.245869), (204, 9.153496), (173*, 9.044215), (258, 9.038288), (318, 9.018947), (234, 8.975569)
270: (100, 6.094349), (1, 6.0235705), (288*, 5.913122), (98*, 5.8073993), (174, 5.442444), (258*, 5.379531), (294, 5.355809), (273, 5.2878966), (127, 5.2740946), (117, 5.2648287)
187: (174, 9.297468), (204*, 8.565306), (56, 8.434635), (191*, 8.413202), (79, 8.370397), (172, 8.358575), (98, 8.353938), (50, 8.293172), (181, 8.173388), (318, 8.036201)
170: (313, 10.221714), (301, 9.981352), (326*, 9.887568), (748, 9.779019), (690, 9.535263), (879, 9.529043), (307, 9.416111), (347, 9.365657), (315, 9.307568), (302, 9.244036)
101: (117*, 8.428708), (237*, 8.2656765), (591, 8.079314), (125*, 7.9407153), (100, 7.862958), (276, 7.750439), (15, 7.659901), (291, 7.6527524), (9, 7.6441445), (293, 7.6247435)
184: (174*, 6.979092), (197*, 6.667462), (204, 6.6375055), (427, 6.566607), (603, 6.38076), (168, 6.3749566), (194, 6.352996), (135, 6.2815123), (180, 6.267585), (153*, 6.2212434)
112: (288, 9.646875), (302*, 9.178043), (322*, 8.879958), (294*, 8.705377), (319, 8.624243), (292, 8.578488), (271, 8.485624), (326, 8.3588505), (268, 8.192939), (682, 8.183182)
133: (288, 10.185714), (690, 9.97772), (301, 9.598434), (748, 9.527811), (333, 9.505937), (259, 9.482148), (289, 9.477207), (879, 9.459335), (321, 9.445988), (302, 9.443829)
215: (79, 10.094404), (173, 10.04891), (69, 9.852153), (357*, 9.432514), (318, 9.371668), (97, 9.32009), (100, 9.061608), (12, 9.0181055), (187, 8.997171), (4, 8.984335)
69: (121, 8.992216), (1, 8.911648), (294*, 8.704117), (118, 8.688898), (50*, 8.400884), (257, 8.297924), (15, 8.128028), (405, 8.109863), (597, 8.081446), (25, 8.027692)
104: (1, 10.40598), (323, 10.123798), (742, 9.925564), (118, 9.840358), (117*, 9.821658), (276*, 9.602889), (328*, 9.570767), (9*, 9.49673), (127*, 9.390786), (322, 9.352364)
240: (328, 9.175086), (690, 9.140798), (258, 8.925318), (286*, 8.656181), (294, 8.655209), (326, 8.5863695), (333, 8.569175), (347, 8.488947), (310, 8.486599), (315, 8.391732)
144: (100*, 8.353137), (50*, 8.172693), (25, 7.890983), (121, 7.866287), (127*, 7.8375754), (286*, 7.718731), (275, 7.502008), (151, 7.479554), (515, 7.389108), (118, 7.245902)
191: (258, 10.233057), (286*, 9.839466), (302*, 9.736305), (333, 9.400699), (322, 9.209394), (294, 9.1099205), (323, 9.078004), (682, 8.894869), (328*, 8.816785), (292, 8.696174)
61: (288, 10.035792), (326, 9.733447), (313, 9.709547), (879, 9.599072), (307, 9.538975), (322, 9.127672), (302, 9.040981), (259, 8.960145), (245, 8.948396), (319, 8.906119)
142: (286, 10.833915), (258, 10.611465), (313, 10.361323), (269, 10.105203), (302, 9.64243), (272, 9.622805), (100, 9.565291), (690, 9.52257), (321, 9.439467), (751, 9.400977)
177: (286, 8.964875), (269, 8.734056), (313, 8.610208), (174*, 8.267739), (268*, 8.120643), (300*, 8.089501), (1*, 7.9887686), (302*, 7.853324), (289*, 7.793399), (515, 7.770808)
203: (258*, 11.22691), (181*, 10.583923), (300, 10.476287), (286, 10.285868), (121, 10.152361), (117*, 10.037349), (276*, 9.99479), (269, 9.794744), (268, 9.733077), (313, 9.69563)
21: (333, 4.3548083), (689, 4.3170238), (332, 4.2728796), (271, 4.2334237), (895, 4.2160754), (335, 4.1967154), (413*, 4.1936564), (678*, 4.1421742), (879, 3.9763532), (331, 3.9752507)
197: (173, 6.795993), (69, 6.580671), (144, 6.5757174), (328*, 6.5093975), (174*, 6.4757833), (687, 6.424281), (28, 6.3247747), (423, 6.283733), (12, 6.259999), (204, 6.250672)
134: (288, 11.421159), (300*, 11.083522), (313*, 10.852143), (333, 10.486979), (748*, 10.407339), (322, 10.340778), (268, 10.270245), (690, 10.190963), (321, 10.141441), (245, 10.109458)
180: (174, 7.7922688), (172, 7.222529), (144, 7.2022247), (228, 7.1339674), (210, 7.042682), (229, 6.9602103), (89, 6.956744), (385, 6.9519334), (176, 6.922356), (204*, 6.9108615)
236: (1, 8.218111), (121, 8.1055765), (127*, 7.9109893), (98*, 7.8956485), (79*, 7.712734), (69*, 7.481491), (7, 7.3893113), (180, 7.37691), (276, 7.3675942), (357, 7.3277617)
263: (56, 8.861221), (286, 8.4403715), (318*, 8.37235), (173, 8.202182), (258*, 8.112863), (172, 8.060405), (313, 8.040035), (191, 8.011902), (288, 7.93805), (168*, 7.8458996)
109: (144*, 6.9293866), (98*, 6.8842134), (210*, 6.872751), (222*, 6.8329916), (172*, 6.814009), (118*, 6.80816), (273, 6.6679654), (202*, 6.659776), (568*, 6.62318), (71*, 6.547934)
64: (174*, 8.659457), (56*, 8.398105), (69*, 8.132958), (173*, 7.954485), (286, 7.8916893), (79*, 7.812133), (172*, 7.7138796), (294, 7.6770115), (168*, 7.61483), (204, 7.5947123)
114: (514, 7.276457), (174, 7.2716546), (523, 7.197423), (427, 7.0402193), (98*, 6.998449), (603, 6.8972845), (185, 6.8028836), (190, 6.7024307), (134, 6.642315), (480, 6.6391177)
239: (174*, 7.677906), (480, 7.287495), (357, 6.972435), (191, 6.923417), (22, 6.7792745), (135*, 6.665254), (211, 6.6315727), (582, 6.597619), (153, 6.5899534), (654*, 6.5476604)
117: (118, 8.966419), (294, 8.940566), (100, 8.490477), (111, 8.370386), (300, 8.3522625), (276, 8.282592), (255, 8.207334), (9, 8.164621), (127, 8.145875), (471, 8.127007)
65: (174, 9.3333025), (50*, 9.10663), (79, 8.610466), (204, 8.419881), (181, 8.233906), (294*, 8.128968), (172, 8.123314), (286, 8.103054), (1*, 8.068576), (313, 7.9380217)
137: (294, 10.908532), (288, 10.524774), (258, 10.380517), (678, 9.758708), (100, 9.740111), (1*, 9.69613), (50*, 9.662526), (742, 9.622133), (328, 9.565831), (7, 9.480916)
257: (268, 7.035518), (294, 7.0064244), (1, 6.978038), (333, 6.763925), (302, 6.7535796), (300, 6.6414914), (9, 6.567757), (508, 6.561616), (322, 6.5394855), (127, 6.4644017)
111: (288, 9.747817), (258*, 9.735386), (690, 9.499911), (346, 9.4310665), (300, 9.3905735), (306, 9.386009), (268, 9.364866), (751, 9.312192), (294, 9.288302), (303*, 9.130104)
285: (294, 10.293678), (50, 10.062767), (181, 9.975471), (268, 9.864792), (302*, 9.836251), (301, 9.786466), (272, 9.737581), (1, 9.675574), (275, 9.554604), (127, 9.539885)
96: (357, 7.725388), (191, 7.7146096), (97, 7.682749), (185*, 7.656446), (197, 7.5735507), (234*, 7.5519977), (523, 7.5069585), (603, 7.287853), (135, 7.1881375), (69, 7.1626773)
116: (288*, 6.794593), (319, 6.3057814), (325*, 6.178473), (100, 6.1405954), (268*, 6.098866), (682, 6.022139), (321, 5.7756143), (748*, 5.7310944), (311*, 5.7085032), (9, 5.699923)
73: (174, 9.261728), (100*, 8.54869), (172, 8.522604), (98, 8.521604), (69, 8.502436), (50, 8.471158), (258, 8.442195), (22, 8.41777), (204, 8.386956), (294, 8.19102)
221: (181*, 7.074997), (1, 6.317587), (742, 6.2708964), (98, 6.010161), (288*, 5.976398), (111, 5.913848), (597, 5.9049087), (294, 5.899839), (147, 5.8390822), (15, 5.8284907)
235: (514, 7.2875996), (427, 6.895405), (197*, 6.7626143), (98, 6.739553), (56, 6.6610723), (204, 6.605728), (70*, 6.5386124), (357, 6.531638), (582, 6.5016923), (286, 6.4425592)
164: (1, 9.802736), (288, 9.795039), (294, 9.363345), (237*, 9.308991), (181*, 9.252454), (257, 9.215072), (25, 8.925384), (255, 8.905141), (323*, 8.889077), (125*, 8.830019)
281: (269, 10.333556), (328, 10.245924), (307, 9.9363), (313, 9.841226), (879, 9.731563), (302, 9.595732), (292, 9.568504), (268, 9.536676), (271*, 9.467941), (286, 9.448873)
182: (121*, 10.642601), (1*, 10.544427), (117, 10.284428), (118, 9.824336), (742, 9.809276), (276, 9.691419), (25, 9.690444), (405, 9.662322), (7, 9.647535), (151, 9.632471)
129: (294, 9.951758), (313*, 9.683782), (268*, 9.168873), (333, 9.154463), (322, 9.0646715), (289, 8.978351), (301, 8.965244), (347, 8.963327), (302*, 8.876393), (328, 8.843332)
45: (117, 9.379443), (405, 9.340014), (125, 9.280069), (294, 9.139101), (9, 9.02525), (276*, 8.98835), (255, 8.97334), (258, 8.830481), (410, 8.678253), (275, 8.56588)
131: (258, 8.835558), (276*, 8.134128), (288, 7.992161), (300, 7.939999), (333, 7.8032885), (294, 7.7982793), (9*, 7.642866), (307, 7.583138), (1*, 7.469757), (322, 7.400926)
230: (98*, 7.8887463), (173, 7.7253246), (50*, 7.5674105), (191, 7.2101507), (258, 7.089215), (265*, 7.0758295), (318, 7.0416584), (228*, 7.0109935), (294*, 6.962697), (12, 6.898084)
126: (347, 9.036014), (333*, 8.898816), (682*, 8.864144), (301, 8.752149), (288*, 8.724602), (294*, 8.627274), (690*, 8.616664), (258*, 8.529563), (315*, 8.247138), (292, 8.2440195)
231: (288, 11.58602), (258, 11.3693905), (294, 11.3353195), (286, 10.863337), (269, 10.539594), (100, 10.402864), (302, 10.193099), (323, 10.171086), (268, 10.064292), (322, 10.028753)
280: (172*, 6.1110153), (186, 5.944635), (121, 5.904778), (568*, 5.835776), (168, 5.792055), (28, 5.7816772), (96*, 5.7594037), (176*, 5.710286), (97, 5.684564), (22*, 5.5469747)
288: (172, 8.396724), (181, 8.185137), (56, 7.899457), (288, 7.887274), (14, 7.8514786), (204, 7.828856), (480, 7.77114), (191, 7.7519445), (313, 7.706157), (137, 7.6075373)
152: (50, 7.0731764), (56, 6.917007), (1, 6.9040675), (222, 6.7330494), (174, 6.721477), (117*, 6.6872272), (118, 6.6636157), (79, 6.644273), (181, 6.610972), (282, 6.529282)
217: (121*, 6.5817184), (218, 6.1490145), (559, 6.0682726), (273, 5.896509), (184, 5.8197265), (117*, 5.805686), (56*, 5.7232766), (568*, 5.6853895), (98, 5.6192684), (230, 5.61662)
79: (286*, 9.791141), (294, 9.309689), (300, 9.242023), (313*, 9.150192), (302, 9.097794), (322, 8.774195), (9, 8.611165), (323, 8.601248), (748, 8.596115), (328, 8.589911)
75: (100*, 9.0055065), (7, 8.381626), (288, 8.131316), (276, 8.082406), (742*, 8.072957), (181, 8.05386), (9, 7.9784374), (282, 7.860924), (257, 7.779305), (258, 7.776449)
245: (100, 8.771148), (1, 8.086662), (121, 7.9469943), (7, 7.877171), (273, 7.5692906), (147, 7.43689), (12, 7.3841558), (294, 7.3316464), (276, 7.324862), (237, 7.1164217)
282: (258*, 10.745199), (313, 10.570769), (300*, 10.55273), (294*, 10.296693), (286, 10.186236), (301, 10.114464), (328, 10.077373), (326, 9.960634), (322, 9.930914), (748, 9.805364)
78: (763, 8.896923), (245, 8.890099), (258, 8.878506), (117, 8.78686), (748, 8.757613), (237*, 8.657251), (597, 8.639362), (742, 8.628018), (257*, 8.572629), (125, 8.5648575)
118: (443, 7.066215), (183, 6.5948806), (357, 6.34439), (195, 6.272964), (480, 6.241646), (447, 6.201198), (483, 6.075146), (672*, 6.010867), (127, 6.002782), (12, 5.973527)
283: (117, 9.374742), (121, 9.211904), (1, 9.154026), (181, 8.742194), (118, 8.516042), (237, 8.435238), (405, 8.352312), (273, 8.35183), (111, 8.298331), (742, 8.2659445)
171: (286*, 10.567615), (333, 9.924461), (300, 9.8833275), (294, 9.866728), (322, 9.603543), (301, 9.569292), (682, 9.50498), (690*, 9.295234), (347, 9.231008), (292*, 9.226098)
107: (286*, 10.626214), (313*, 10.514885), (682, 10.077841), (272, 9.9082155), (294, 9.8225765), (292, 9.629095), (303, 9.612108), (307, 9.595984), (301, 9.531092), (326, 9.513223)
226: (100, 10.209696), (181, 9.938473), (1, 9.41492), (127, 9.358181), (50, 9.194134), (121, 9.146262), (222, 8.95099), (475, 8.688799), (237, 8.632628), (117, 8.61831)
306: (288, 9.340542), (181, 9.220258), (100*, 9.037371), (7, 8.640569), (283*, 8.581132), (294, 8.572072), (515, 8.337019), (1, 8.203549), (322, 8.075965), (127, 8.020423)
173: (258*, 10.675962), (313, 10.53927), (288, 10.502088), (690*, 10.31998), (682, 10.04875), (333, 10.034449), (347, 9.981789), (323*, 9.832004), (321*, 9.818094), (301*, 9.735291)
185: (100, 9.178137), (288, 8.353756), (294, 8.141), (174, 8.05023), (313, 7.998138), (1, 7.958214), (191, 7.7775245), (56, 7.770188), (300, 7.724946), (98, 7.6500545)
150: (1*, 10.72724), (117, 10.267606), (237, 10.145065), (25, 10.126753), (294, 9.984706), (7, 9.963253), (258, 9.935477), (286, 9.797438), (257, 9.761124), (275, 9.718489)
274: (286, 9.637451), (127, 9.57951), (50*, 9.492015), (121, 9.411211), (508, 9.01468), (269, 8.9676695), (222, 8.925086), (475, 8.882632), (7, 8.83439), (302, 8.804224)
188: (222, 8.941721), (50*, 8.905287), (1, 8.525711), (294*, 8.257862), (172, 8.24463), (258, 8.234156), (288*, 8.219076), (12, 8.070633), (117, 8.02461), (183, 7.8493)
48: (100, 7.9631557), (427*, 7.353605), (22, 7.2749853), (318, 7.2397504), (174*, 7.2307377), (357*, 7.15006), (135, 7.1095247), (288, 7.101846), (11, 7.0593863), (168, 7.0341415)
311: (56*, 6.6688557), (423*, 6.007789), (195*, 5.9284453), (357*, 5.8872657), (144, 5.6855707), (427, 5.6762114), (70*, 5.6066995), (182, 5.599022), (176*, 5.5963864), (474, 5.5790606)
165: (288*, 8.671742), (98, 8.53159), (56, 8.350073), (50, 8.328646), (100, 8.22596), (265, 8.209611), (286, 8.16089), (313, 7.9613314), (97, 7.910366), (294, 7.8762884)
208: (174, 8.3715315), (50, 8.349611), (98, 8.051148), (79, 7.7736216), (318, 7.609144), (196, 7.587432), (286, 7.4600034), (100, 7.456635), (215, 7.436081), (168, 7.3747253)
2: (288*, 10.0419855), (294*, 9.966271), (268, 9.148737), (333, 9.135756), (245, 9.003426), (181, 8.998677), (748, 8.968862), (237*, 8.893197), (322, 8.873484), (328, 8.859953)
205: (288, 11.580098), (323, 10.725871), (245, 10.577061), (301, 10.412628), (302, 10.30348), (315*, 9.844744), (307, 9.814358), (268*, 9.739226), (321, 9.729917), (181, 9.725082)
248: (181*, 10.573246), (174*, 10.32465), (56, 10.076667), (1*, 10.0353985), (98*, 9.949549), (288, 9.804427), (222, 9.608707), (258, 9.552633), (286, 9.069139), (118, 9.053209)
93: (1*, 10.754603), (7, 10.615788), (181, 10.548407), (117, 10.513084), (100, 10.473232), (288, 10.368856), (742, 10.138999), (118*, 10.101241), (294, 10.100118), (258, 9.96216)
159: (763, 7.068812), (597*, 6.9582076), (1, 6.783168), (678*, 6.7278614), (257, 6.6754904), (117*, 6.6705003), (282, 6.659945), (25*, 6.6591), (300, 6.649366), (508, 6.441761)
146: (288, 10.9386835), (286*, 10.303228), (333, 10.289842), (326, 10.257339), (302*, 10.001427), (748, 9.976782), (690, 9.764136), (322, 9.71389), (751, 9.702498), (271*, 9.684655)
29: (258, 9.874209), (288, 9.395905), (313, 9.362978), (690, 8.761541), (322, 8.758762), (100, 8.740501), (321, 8.70503), (301, 8.605257), (328, 8.524474), (315, 8.517162)
156: (191, 9.570284), (174, 9.314853), (204, 9.295335), (69, 9.079153), (172, 9.054429), (427, 8.968867), (50, 8.820947), (79, 8.704963), (238, 8.682264), (173, 8.6007805)
37: (98, 8.100786), (181, 8.094918), (1, 8.035049), (79*, 7.85164), (100, 7.528191), (144, 7.5272455), (742, 7.4634147), (218, 7.4298277), (12, 7.3750644), (294, 7.2592716)
141: (25*, 8.337077), (9, 7.9995637), (150, 7.8380795), (111, 7.7887745), (293*, 7.722453), (508, 7.694092), (475, 7.681937), (763, 7.6335545), (275, 7.553905), (1016, 7.4969106)
195: (100*, 5.701708), (288, 5.139815), (286, 4.9030128), (181*, 4.890253), (7, 4.7998276), (285, 4.7933083), (185, 4.782335), (200, 4.7257447), (98, 4.538765), (1, 4.5360494)
108: (1*, 9.518188), (258, 9.486037), (9, 9.470096), (288, 9.427924), (269, 9.289585), (276, 9.125383), (255*, 9.073491), (286, 9.019767), (300, 8.8808), (508, 8.749324)
47: (258*, 10.847152), (288*, 10.716364), (313, 10.652221), (300, 10.602744), (333, 10.396772), (294, 10.281732), (682, 10.137642), (690, 10.05335), (328, 9.975802), (326, 9.875122)
255: (121*, 6.6081185), (689, 6.494077), (1, 6.240896), (742, 6.21367), (258*, 6.2038245), (331, 6.0646486), (252, 6.028335), (333, 5.9857445), (181, 5.9210873), (866, 5.8543773)
89: (181*, 8.8580265), (294, 8.555766), (288, 8.498781), (258, 8.052847), (286, 7.980326), (125, 7.9615583), (9, 7.925302), (289, 7.8655853), (118, 7.8548555), (276, 7.8280234)
140: (258*, 11.473792), (300, 11.248804), (294*, 11.108427), (313, 11.073859), (328, 10.871029), (323, 10.502), (748, 10.407444), (269, 10.374139), (333, 10.322126), (315, 10.2126045)
190: (121*, 9.317047), (1, 9.228229), (181, 9.03262), (294*, 8.909523), (257, 8.656782), (7*, 8.653442), (25, 8.552073), (1016, 8.503398), (763, 8.451829), (151, 8.287937)
24: (181, 10.429104), (50, 10.107418), (100*, 9.972697), (121, 9.836798), (1, 9.58683), (174, 9.550678), (222, 9.525199), (25*, 9.201431), (257, 9.108893), (313, 8.78231)
17: (288, 11.419607), (181, 10.907194), (258, 10.869315), (121, 10.438215), (25, 10.41581), (50, 10.385016), (257, 10.145785), (313, 10.038459), (300, 10.017217), (7*, 9.891125)
313: (191*, 7.7177205), (173, 7.191279), (211*, 6.9570856), (12, 6.928563), (238*, 6.9121222), (196, 6.897204), (132*, 6.8921747), (28*, 6.7848377), (603*, 6.75958), (89*, 6.7139173)
53: (1, 11.150064), (117, 10.919136), (237, 10.715743), (294, 10.614282), (127, 10.375792), (276, 10.334071), (288, 10.313726), (286, 10.299053), (151*, 10.1862), (222, 10.167647)
124: (56, 10.070834), (98*, 9.531671), (210, 9.224678), (181, 8.848582), (204, 8.650258), (423, 8.60653), (195*, 8.5634165), (182, 8.529157), (8, 8.490699), (294, 8.401048)
149: (315, 9.056425), (307, 8.969671), (690, 8.723318), (682, 8.660415), (328*, 8.51412), (347, 8.301869), (322, 8.207928), (288, 8.206624), (321*, 8.092343), (886, 8.048488)
176: (269, 9.875184), (300, 9.829613), (313, 9.501119), (302, 9.355545), (333, 9.327884), (322, 9.320653), (690, 9.129093), (245, 9.074784), (301, 8.951622), (682, 8.95148)
106: (1*, 6.640112), (174, 6.560223), (124, 6.502229), (50, 6.4273634), (181, 6.320454), (286*, 6.2933383), (276, 6.262516), (237, 6.179002), (127, 6.172065), (204, 6.1275744)
312: (514*, 6.212715), (318, 6.1690063), (174*, 5.9190993), (654*, 5.5992923), (523, 5.5868645), (357*, 5.555973), (194*, 5.4715967), (582, 5.4172425), (135, 5.388223), (659*, 5.3524065)
175: (174, 9.157888), (98*, 8.927184), (79, 8.056103), (97, 7.9845057), (318, 7.921733), (216, 7.9082003), (69, 7.8934007), (197, 7.855343), (357, 7.8290396), (173, 7.7957296)
153: (258*, 11.342818), (288, 11.342767), (100, 10.8587265), (286, 10.442609), (1, 10.442548), (300, 10.427799), (313, 10.267723), (98, 10.132166), (222, 10.052973), (121, 9.918123)
220: (313, 10.777712), (301*, 10.175811), (302, 10.040314), (322, 9.989824), (690, 9.946533), (272, 9.942032), (328, 9.858479), (321, 9.822932), (748, 9.761924), (326, 9.722032)
143: (300, 11.322104), (269, 11.133888), (301, 10.901352), (302, 10.666441), (315*, 10.339143), (748, 10.270124), (268, 10.241136), (100, 10.128138), (50, 10.106975), (319, 9.968076)
199: (288, 8.784544), (302, 8.512186), (321, 8.4872875), (300, 8.444517), (690, 8.442434), (292, 8.151955), (333, 8.100573), (289, 8.084411), (305, 7.92496), (748, 7.9172487)
202: (174, 10.361369), (50, 9.212064), (69, 9.076154), (56, 9.065217), (100, 9.056616), (210, 8.969667), (98, 8.943851), (474, 8.925144), (427, 8.920057), (127, 8.792117)
277: (100*, 9.326329), (125, 8.426552), (7*, 8.406901), (275, 8.17178), (118, 8.15501), (475, 8.13888), (288, 8.023126), (127, 7.9767175), (150, 7.8743505), (248, 7.871822)
206: (898, 6.81477), (355, 6.0804667), (690*, 5.9573474), (344, 5.9175334), (340*, 5.9135666), (354, 5.8132505), (347, 5.811446), (306, 5.745701), (299, 5.6909695), (751, 5.683405)
76: (514*, 6.084713), (181, 5.8286195), (1, 5.7395115), (285, 5.7340336), (275, 5.6950397), (50, 5.656751), (523, 5.5985036), (127, 5.5336456), (124, 5.503886), (221, 5.434216)
314: (117*, 5.129375), (118, 4.954545), (742*, 4.6153226), (597*, 4.3079057), (50, 4.289593), (257*, 4.2376657), (273, 4.188312), (181, 4.165366), (471, 4.1585417), (281, 4.1486626)
136: (181, 9.756846), (174, 9.638642), (294, 9.225437), (69, 9.197703), (172, 9.028802), (50, 9.015506), (100*, 8.921886), (173, 8.907628), (1, 8.773948), (288, 8.743287)
179: (690*, 7.500103), (292, 7.2939262), (307*, 7.255675), (898, 7.1538205), (328, 7.055818), (326, 7.0450573), (682*, 6.9532957), (259, 6.94076), (322, 6.843141), (301*, 6.794501)
4: (313, 8.919705), (286, 7.772407), (751, 7.6806893), (272, 7.5507345), (301*, 7.5454698), (347, 7.4732347), (328*, 7.440179), (302, 7.423869), (322, 7.3415256), (269, 7.335191)
304: (258, 10.676797), (333, 10.224279), (748, 10.049565), (322*, 9.724606), (245, 9.693811), (289, 9.6001625), (301, 9.599157), (269, 9.584335), (268, 9.567454), (326, 9.560435)
3: (313, 8.902772), (301, 8.755586), (690, 8.422607), (748, 8.329428), (315, 8.282097), (347*, 8.236393), (898, 8.125469), (879, 8.116489), (750, 8.0622635), (269, 8.047694)
227: (1, 9.590405), (181, 9.450132), (100*, 8.984794), (237, 8.964932), (294*, 8.766165), (257, 8.738016), (742, 8.697165), (258, 8.589995), (118, 8.557622), (147, 8.551043)
252: (181, 9.19872), (258, 9.196214), (127, 9.089058), (137, 8.640019), (174, 8.621587), (237, 8.536295), (50, 8.476117), (285, 8.345738), (269, 8.301987), (479, 8.238132)
212: (100, 8.979326), (474, 8.612941), (523, 8.351783), (603, 8.305654), (50, 8.154108), (174, 8.123405), (208, 8.081911), (483, 8.018202), (153, 7.9747953), (357, 7.970856)
310: (742, 8.624028), (763, 8.261948), (323, 8.235466), (118, 8.042049), (300, 8.027064), (597, 7.914221), (121, 7.846434), (237, 7.7258997), (245, 7.669857), (288, 7.5710783)
35: (879*, 10.428048), (288, 10.219002), (328*, 10.092351), (294, 10.035839), (313, 9.888191), (271, 9.636403), (323, 9.505733), (358*, 9.419261), (307, 9.397814), (301, 9.307446)
147: (300, 9.566987), (288, 9.536977), (286*, 9.505016), (333, 9.471279), (682, 9.413576), (322, 9.243192), (294, 9.123792), (347, 9.121776), (301*, 8.933199), (303, 8.917732)
105: (286*, 11.73602), (300, 11.6160755), (294, 11.426909), (301, 10.893759), (328, 10.735673), (272*, 10.7068), (322, 10.679994), (268*, 10.549316), (326, 10.51425), (315, 10.502273)
34: (313, 9.428043), (272, 9.122599), (269, 9.063465), (751, 8.945506), (902, 8.936662), (315, 8.930696), (346, 8.849586), (347, 8.819204), (328, 8.7906065), (301, 8.671592)
71: (50*, 9.887098), (1, 9.574485), (318, 9.348208), (127, 9.333471), (288, 9.209543), (269, 9.185139), (275, 9.123215), (523, 9.110551), (514*, 9.059564), (25, 8.93023)
